"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2014","2014",17.34,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2014","2014",16.97,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2014","2014",16.99,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2014","2014",17.92,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2014","2014",16.24,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2014","2014",16.32,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2014","2014",16.18,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2014","2014",15.35,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2014","2014",12.16,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2014","2014",15.11,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2014","2014",10.68,,
"IT","Italy","E_CC_OCOST_PERC","high cost of buying","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2014","2014",12.96,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","C","manufacturing","W10_49","10-49","2014","2014",22.32,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","C","manufacturing","W_GE10","10 and over","2014","2014",21.48,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","C","manufacturing","W50_99","50-99","2014","2014",20.04,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","C","manufacturing","W100_249","100-249","2014","2014",11.27,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","C","manufacturing","W_GE250","250 and over","2014","2014",10.86,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","F","construction","W10_49","10-49","2014","2014",25.48,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","F","construction","W_GE10","10 and over","2014","2014",25.24,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","F","construction","W50_99","50-99","2014","2014",23.17,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","F","construction","W100_249","100-249","2014","2014",14.94,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","F","construction","W_GE250","250 and over","2014","2014",21.98,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2014","2014",22.53,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2014","2014",25.04,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2014","2014",19.01,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2014","2014",17.88,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2014","2014",21.43,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CL","manufacture of transport equipment","W_GE10","10 and over","2014","2014",24.98,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2014","2014",22.75,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","JC","it and other information services","W_GE10","10 and over","2014","2014",13.42,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2014","2014",17.86,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","53","postal and courier activities","W_GE10","10 and over","2014","2014",3,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","55","accommodation ","W_GE10","10 and over","2014","2014",27.32,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","56","food service activities","W_GE10","10 and over","2014","2014",15.84,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","58","publishing activities","W_GE10","10 and over","2014","2014",13.31,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","61","telecommunications","W_GE10","10 and over","2014","2014",12.52,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","68","real estate activities","W_GE10","10 and over","2014","2014",15.76,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2014","2014",28.16,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2014","2014",22.55,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2014","2014",21.61,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2014","2014",16.11,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2014","2014",19.17,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2014","2014",18.87,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0033","ict sector","W_GE10","10 and over","2014","2014",13.41,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2014","2014",20.14,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2014","2014",19.92,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2014","2014",19.98,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2014","2014",16.37,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2014","2014",13.84,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2014","2014",21.63,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2014","2014",21.14,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2014","2014",20.15,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2014","2014",13.83,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2014","2014",12.93,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2014","2014",21.65,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2014","2014",20.1,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2014","2014",16.5,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2014","2014",13.65,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2014","2014",15.49,,
"IT","Italy","E_CC_OSKL_PERC","insufficient knowledge of CC","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2014","2014",17.02,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","C","manufacturing","W10_49","10-49","2014","2014",21.92,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","C","manufacturing","W_GE10","10 and over","2014","2014",22.58,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","C","manufacturing","W50_99","50-99","2014","2014",26.21,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","C","manufacturing","W100_249","100-249","2014","2014",26.07,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","C","manufacturing","W_GE250","250 and over","2014","2014",30.29,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","F","construction","W10_49","10-49","2014","2014",24.61,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","F","construction","W_GE10","10 and over","2014","2014",24.96,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","F","construction","W50_99","50-99","2014","2014",29.35,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","F","construction","W100_249","100-249","2014","2014",34.04,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","F","construction","W_GE250","250 and over","2014","2014",36.99,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2014","2014",26.56,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2014","2014",23.2,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2014","2014",26.07,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2014","2014",17.86,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2014","2014",22.39,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CL","manufacture of transport equipment","W_GE10","10 and over","2014","2014",26.34,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2014","2014",23.58,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","JC","it and other information services","W_GE10","10 and over","2014","2014",41.05,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2014","2014",24.09,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","53","postal and courier activities","W_GE10","10 and over","2014","2014",38.7,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","55","accommodation ","W_GE10","10 and over","2014","2014",28.97,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","56","food service activities","W_GE10","10 and over","2014","2014",14.49,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","58","publishing activities","W_GE10","10 and over","2014","2014",40.19,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","61","telecommunications","W_GE10","10 and over","2014","2014",40.86,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","68","real estate activities","W_GE10","10 and over","2014","2014",26.52,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2014","2014",47.93,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2014","2014",20.04,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2014","2014",22.17,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2014","2014",16.99,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2014","2014",29.87,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2014","2014",23.45,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0033","ict sector","W_GE10","10 and over","2014","2014",38.6,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2014","2014",24.62,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2014","2014",25.74,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2014","2014",36.93,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2014","2014",32.75,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2014","2014",34.8,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2014","2014",23.71,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2014","2014",24.54,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2014","2014",31.29,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2014","2014",29.91,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2014","2014",32.48,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2014","2014",28.41,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2014","2014",28.88,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2014","2014",27.92,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2014","2014",38.1,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2014","2014",23.46,,
"IT","Italy","E_CC_BCOST_HS_PERC","reduction of ICT costs","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2014","2014",25.78,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","C","manufacturing","W10_49","10-49","2014","2014",22.35,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","C","manufacturing","W_GE10","10 and over","2014","2014",23.34,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","C","manufacturing","W50_99","50-99","2014","2014",27.89,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","C","manufacturing","W100_249","100-249","2014","2014",28.41,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","C","manufacturing","W_GE250","250 and over","2014","2014",39.69,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","F","construction","W10_49","10-49","2014","2014",24.27,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","F","construction","W_GE10","10 and over","2014","2014",24.79,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","F","construction","W50_99","50-99","2014","2014",30.32,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","F","construction","W100_249","100-249","2014","2014",39.12,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","F","construction","W_GE250","250 and over","2014","2014",49.56,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2014","2014",27.15,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2014","2014",23.1,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2014","2014",25.81,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2014","2014",21.59,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2014","2014",18.55,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CL","manufacture of transport equipment","W_GE10","10 and over","2014","2014",29.16,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2014","2014",25.19,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","JC","it and other information services","W_GE10","10 and over","2014","2014",48.3,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2014","2014",30.23,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","53","postal and courier activities","W_GE10","10 and over","2014","2014",23.61,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","55","accommodation ","W_GE10","10 and over","2014","2014",31.44,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","56","food service activities","W_GE10","10 and over","2014","2014",14.82,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","58","publishing activities","W_GE10","10 and over","2014","2014",48.66,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","61","telecommunications","W_GE10","10 and over","2014","2014",43.59,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","68","real estate activities","W_GE10","10 and over","2014","2014",29.31,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2014","2014",45.9,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2014","2014",20.78,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2014","2014",27.12,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2014","2014",23.23,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2014","2014",34.19,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2014","2014",23.07,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0033","ict sector","W_GE10","10 and over","2014","2014",45.06,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2014","2014",25.89,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2014","2014",27.16,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2014","2014",39.15,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2014","2014",34.09,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2014","2014",40.99,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2014","2014",24.49,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2014","2014",25.54,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2014","2014",33.11,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2014","2014",31.99,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2014","2014",40.09,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2014","2014",31.14,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2014","2014",31.55,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2014","2014",27.91,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2014","2014",42.2,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2014","2014",29.07,,
"IT","Italy","E_CC_BFLEX_HS_PERC","flexibility due to scaling services up or down","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2014","2014",27.71,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","C","manufacturing","W10_49","10-49","2014","2014",23.13,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","C","manufacturing","W_GE10","10 and over","2014","2014",23.77,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","C","manufacturing","W50_99","50-99","2014","2014",24.4,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","C","manufacturing","W100_249","100-249","2014","2014",29.96,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","C","manufacturing","W_GE250","250 and over","2014","2014",37.8,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","F","construction","W10_49","10-49","2014","2014",25.07,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","F","construction","W_GE10","10 and over","2014","2014",25.6,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","F","construction","W50_99","50-99","2014","2014",31.28,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","F","construction","W100_249","100-249","2014","2014",40.31,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","F","construction","W_GE250","250 and over","2014","2014",53.81,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2014","2014",28.19,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2014","2014",23.03,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2014","2014",25.53,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2014","2014",21.8,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2014","2014",20.7,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","CL","manufacture of transport equipment","W_GE10","10 and over","2014","2014",33.15,,
"IT","Italy","E_CC_BEASE_HS_PERC","easy and quick deployment of CC solutions","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2014","2014",25.87,,
